time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1714667400,198.47,199.37,198,199.36,0,1,0,0,3,,0,0,0,0
1714671000,199.37,199.57,198.98,199.52,0,2,0,0,3,,0,0,0,0
1714674600,199.52,200.11,199.48,199.9,0,3,0,0,3,,0,0,0,0
1714678200,199.89,200.07,199.37,199.99,0,4,0,0,3,,0,0,0,0
1714743000,203.41,204.16,201.35,202.01,0,5,0,0,3,,0,0,0,0
1714746600,202.04,202.24,201.13,201.54,0,6,0,0,3,,0,0,0,0
1714750200,201.56,202.06,201.35,201.88,0,7,0,0,3,,0,0,0,0
1714753800,201.88,202.06,201.53,201.55,0,8,0,0,3,,0,0,0,0
1714757400,201.52,202.23,201.28,202.1,0,9,0,1,,1,0,0,1,1
1714761000,202.09,202.22,201.47,201.71,0,10,0,0,,1,0,0,0,0
1714764600,201.71,202.01,201.58,201.87,1,0,0,0,,1,0,0,0,0
1715002200,203.49,204.785,203.39,204.55,0,1,0,0,,2,0,0,0,0
1715005800,204.57,204.75,203.84,204.12,0,2,0,0,,3,0,0,0,0
1715009400,204.16,204.605,204.1,204.33,0,3,0,0,,3,0,0,0,0
1715013000,204.32,204.51,204.07,204.42,0,4,0,0,,3,0,0,0,0
1715016600,204.43,204.72,204.31,204.67,0,5,0,0,,4,0,0,0,0
1715020200,204.68,204.68,204.02,204.18,0,6,0,0,,4,0,0,0,0
1715023800,204.18,204.44,204.13,204.44,0,7,0,0,,4,0,0,0,0
1715088600,204.77,205.45,204.51,205.34,0,8,0,0,,5,0,0,0,0
1715092200,205.31,205.97,205.24,205.8,0,9,0,1,,1,0,0,1,1
1715095800,205.8,206.15,205.71,206.11,0,10,0,0,,2,0,0,0,0
1715099400,206.1,206.12,205.67,205.85,0,11,0,0,,2,0,0,0,0
1715103000,205.83,205.9,205.205,205.31,1,0,0,0,,2,0,0,0,0
1715106600,205.31,205.4,205.04,205.25,2,0,0,0,,2,0,0,0,0
1715110200,205.26,205.36,204.87,204.9,3,0,0,0,,2,0,0,0,0
1715175000,202.72,203.76,202.58,203.59,4,0,0,0,,2,0,0,0,0
1715178600,203.59,203.91,203.41,203.68,5,0,0,0,,2,0,0,0,0
1715182200,203.68,203.73,203.26,203.28,6,0,0,0,,2,0,0,0,0
1715185800,203.29,203.34,202.92,203.13,7,0,0,0,,2,0,0,0,0
