time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1637958600,390.41,390.45,390.41,390.45,7,0,0,0,,1,0,0,0,0
1638196200,395.89,397.71,395.16,396.49,0,1,0,0,,2,0,0,0,0
1638199800,396.48,397.8,395.64,397.1,0,2,0,0,,3,0,0,0,0
1638203400,397.12,399.51,397.12,399.37,0,3,0,0,,4,0,0,0,0
1638207000,399.54,400.28,399.34,399.86,0,4,0,0,,5,0,0,0,0
1638210600,399.85,400.22,399.39,399.72,0,5,0,0,,6,0,0,0,0
1638214200,399.75,400.7,399.26,400.2,0,6,0,0,,6,0,0,0,0
1638217800,400.14,400.39,399.37,399.62,0,7,0,0,,6,0,0,0,0
1638282600,398.74,401.18,397.87,400.15,0,8,0,0,,6,0,0,0,0
1638286200,400.16,400.7,392.81,394.11,1,0,0,0,,6,0,0,0,0
1638289800,394.13,394.68,391.75,393.35,2,0,0,0,,6,0,0,0,0
1638293400,393.4,393.95,392.57,393.28,3,0,0,0,,6,0,0,0,0
1638297000,393.29,395.55,393.18,394.79,4,0,0,0,,7,0,0,0,0
1638300600,394.78,395.31,392.88,392.99,5,0,0,0,,7,0,0,0,0
1638304200,392.98,394.2,392.74,393.71,0,1,0,0,,7,0,0,0,0
1638369000,398.32,399.25,396.64,397.61,0,2,0,0,,8,0,0,0,0
1638372600,397.63,400.48,396.8,399.96,0,3,0,0,,9,0,0,0,0
1638376200,399.98,400.28,397.96,397.99,0,4,0,0,,9,0,0,0,0
1638379800,398.23,398.55,394.74,396.13,0,5,0,0,,9,0,0,0,0
1638383400,396.13,396.195,392.8,394.58,1,0,0,0,,9,0,0,0,0
1638387000,394.53,395.11,388.67,389.72,2,0,0,0,,9,0,0,0,0
1638390600,389.55,391.28,386.64,386.98,3,0,0,0,,9,0,0,0,0
1638455400,385.83,390.735,385,387.93,4,0,0,0,,9,0,0,0,0
1638459000,387.81,389.76,384.35,389.12,5,0,0,0,,9,0,0,0,0
1638462600,389.2,391.61,387.01,391.38,0,1,0,0,,10,0,0,0,0
1638466200,391.37,391.47,388.55,388.77,0,2,0,0,,10,0,0,0,0
1638469800,388.81,390.74,388.24,390.58,0,3,0,0,,10,0,0,0,0
1638473400,390.58,391.09,389.03,389.93,0,4,0,0,,10,0,0,0,0
1638477000,389.88,391.73,388.91,389.93,1,0,0,0,,10,0,0,0,0
1638541800,391.5,392.26,383.6,385.47,2,0,0,0,,10,0,0,0,0
1638545400,385.41,385.53,381.08,383.08,3,0,0,0,,10,0,0,0,0
1638549000,383.07,383.31,379.47,381.47,4,0,0,0,,10,0,0,0,0
1638552600,381.35,382.41,380.33,381.47,5,0,0,0,,10,0,0,0,0
